FMTNAME,START,LABEL
DRDIFDCD,14100100,"CHEESE, NATURAL, NFS"
DRDIFDCD,14101010,"CHEESE, BLUE OR ROQUEFORT"
DRDIFDCD,14102010,"CHEESE, BRICK"
DRDIFDCD,14103020,"CHEESE, BRIE"
DRDIFDCD,14104010,"CHEESE, NATURAL, CHEDDAR OR AMERICAN TYPE"
DRDIFDCD,14104200,"CHEESE, COLBY"
DRDIFDCD,14104250,"CHEESE, COLBY JACK"
DRDIFDCD,14104400,"CHEESE, FETA (INCLUDE GOAT CHEESE)"
DRDIFDCD,14104600,"CHEESE, FONTINA"
DRDIFDCD,14104700,"CHEESE, GOAT"
DRDIFDCD,14105010,"CHEESE, GOUDA OR EDAM"
DRDIFDCD,14105200,"CHEESE, GRUYERE"
DRDIFDCD,14106200,"CHEESE, MONTEREY"
DRDIFDCD,14106500,"CHEESE, MONTEREY, LOWFAT"
DRDIFDCD,14107010,"CHEESE, MOZZARELLA, NFS (INCLUDE PIZZA CHEESE)"
DRDIFDCD,14107030,"CHEESE, MOZZARELLA, PART SKIM (INCL ""LOWFAT"")"
DRDIFDCD,14107060,"CHEESE, MOZZARELLA, NONFAT OR FAT FREE"
DRDIFDCD,14107200,"CHEESE, MUENSTER"
DRDIFDCD,14107210,"CHEESE, MUENSTER, LOW SODIUM"
DRDIFDCD,14107250,"CHEESE, MUENSTER, LOWFAT"
DRDIFDCD,14108010,"CHEESE, PARMESAN, DRY, GRATED (INCLUDE ROMANO)"
DRDIFDCD,14108020,"CHEESE, PARMESAN, HARD (INCLUDE ROMANO)"
DRDIFDCD,14108060,"PARMESAN CHEESE TOPPING, FAT FREE"
DRDIFDCD,14108400,"CHEESE, PROVOLONE"
DRDIFDCD,14108800,"CHEESE, SEMI-SOFT, LOW SODIUM"
DRDIFDCD,14109010,"CHEESE, SWISS"
DRDIFDCD,14109020,"CHEESE, SWISS, LOW SODIUM"
DRDIFDCD,14109030,"CHEESE, SWISS, LOWFAT"
DRDIFDCD,14110030,"CHEESE, CHEDDAR OR COLBY, LOWFAT"
DRDIFDCD,14131000,QUESO ANEJO (AGED MEXICAN CHEESE)
DRDIFDCD,14131500,QUESO ASADERO (INCL OAXACAN-STYLE STRING CHEESE)
DRDIFDCD,14133000,QUESO FRESCO (HISPANIC-STYLE FARMER CHEESE)
DRDIFDCD,14200100,"CHEESE, COTTAGE, NFS"
DRDIFDCD,14201010,"CHEESE, COTTAGE, CREAMED"
DRDIFDCD,14201200,"COTTAGE CHEESE, FARMER'S"
DRDIFDCD,14201500,"CHEESE, RICOTTA"
DRDIFDCD,14203010,"CHEESE, COTTAGE, DRY CURD"
DRDIFDCD,14203020,"CHEESE, COTTAGE, SALTED, DRY CURD"
DRDIFDCD,14203510,"P.R. WHITE CHEESE (QUESO DEL PAIS, BLANCO)"
DRDIFDCD,14204010,"CHEESE, COTTAGE, LOWFAT"
DRDIFDCD,14204020,"CHEESE, COTTAGE, LOWFAT, W/ FRUIT"
DRDIFDCD,14207010,"CHEESE, COTTAGE, LOWFAT, LACTOSE REDUCED"
DRDIFDCD,14210000,"CHEESE, YOGURT, NFS"
DRDIFDCD,14301010,"CHEESE, CREAM"
DRDIFDCD,14303010,"CHEESE, CREAM, LOWFAT"
DRDIFDCD,14410100,"CHEESE, PROCESSED, AMERICAN & SWISS BLENDS"
DRDIFDCD,14410200,"CHEESE, PROCESSED, AMERICAN/CHEDDAR  TYPE"
DRDIFDCD,14410210,"CHEESE, PROCESSED, AMERICAN/CHEDDAR, LOW SODIUM"
DRDIFDCD,14410300,"CHEESE, PROCESSED, AMERICAN/CHEDDAR TYPE, LOWFAT"
DRDIFDCD,14410330,"CHEESE, PROC CHEESE PRODUCT, AMER/CHED, RED FAT"
DRDIFDCD,14410340,"CHEESE,PROC CHEESE PROD,AMER/CHED,RED FAT & SODIU"
DRDIFDCD,14410350,"CHEESE, PROCESSED, AMERICAN/CHEDDAR  TYPE, NONFAT"
DRDIFDCD,14410380,"CHEESE, PROCESSED CREAM CHEESE PRODUCT, NONFAT"
DRDIFDCD,14410400,"CHEESE, PROCESSED, SWISS"
DRDIFDCD,14410420,"CHEESE, PROCESSED, SWISS, LOW FAT"
DRDIFDCD,14410500,"CHEESE, PROCESSED, CHEESE FOOD"
DRDIFDCD,14410600,"CHEESE, PROCESSED, W/VEGETABLES(INCL PEPPER CHEESE)"
DRDIFDCD,14420000,"CHEESE SPREAD, NFS"
DRDIFDCD,14420100,"CHEESE SPREAD, AMERICAN OR CHEDDAR CHEESE BASE"
DRDIFDCD,14420200,"CHEESE SPREAD, CREAM CHEESE OR NEUFCHATEL BASE"
DRDIFDCD,14420300,"CHEESE SPREAD, PRESSURIZED CAN"
DRDIFDCD,14502040,"IMITATION CHEESE, AMER/CHEDDAR TYPE, LOW CHOLESTERO"
DRDIFDCD,14610200,"COTTAGE CHEESE, W/ GELATIN DESSERT"
DRDIFDCD,14610210,"COTTAGE CHEESE, W/ GELATIN DESSERT & FRUIT"
DRDIFDCD,14620100,"DIP, CREAM CHEESE BASE"
DRDIFDCD,14620120,"SHRIMP DIP, CREAM CHEESE BASE (INCL CLAM DIP)"
DRDIFDCD,14620150,"DIP, CHEESE W/ CHILI PEPPER (CHILI CON QUESO)"
DRDIFDCD,14620200,"DIP, CHEESE BASE OTHER THAN CREAM CHEESE"
DRDIFDCD,14620300,PIZZA TOPPING FROM CHEESE PIZZA
DRDIFDCD,14620310,PIZZA TOPPING FROM VEG PIZZA
DRDIFDCD,14620320,PIZZA TOPPING FROM MEAT PIZZA
DRDIFDCD,14620330,PIZZA TOPPING FROM MEAT & VEG PIZZA
DRDIFDCD,14630100,CHEESE FONDUE
DRDIFDCD,14640000,CHEESE SANDWICH
DRDIFDCD,14640100,"CHEESE SANDWICH, GRILLED"
DRDIFDCD,14650100,CHEESE SAUCE
DRDIFDCD,14650150,CHEESE SAUCE MADE W/ LOWFAT CHEESE
DRDIFDCD,14650160,ALFREDO SAUCE
DRDIFDCD,14660200,"CHEESE, NUGGETS, FRIED (INCL BANQUET BRAND)"
DRDIFDCD,14710110,"CHEDDAR CHEESE SOUP, CANNED, UNDILUTED"
DRDIFDCD,14710200,"BEER SOUP, MADE W/ MILK"
DRDIFDCD,20000000,"MEAT, NFS"
DRDIFDCD,20000200,"GROUND MEAT,NFS"
DRDIFDCD,21000100,"BEEF, NS AS TO CUT, COOKED, NS AS TO FAT"
DRDIFDCD,21000110,"BEEF, NS AS TO CUT, COOKED, LEAN & FAT"
DRDIFDCD,21000120,"BEEF, NS AS TO CUT, COOKED, LEAN ONLY"
DRDIFDCD,21001000,"STEAK, NS AS TO TYPE OF MEAT, COOKED, NS AS TO FAT"
DRDIFDCD,21001010,"STEAK, NS AS TO TYPE OF MEAT, COOKED, LEAN & FAT"
DRDIFDCD,21001020,"STEAK, NS AS TO TYPE OF MEAT, COOKED, LEAN ONLY"
DRDIFDCD,21002000,"BEEF, PICKLED"
DRDIFDCD,21003000,"BEEF, NS AS TO CUT, FRIED, NS AS TO FAT EATEN"
DRDIFDCD,21101000,"BEEF STEAK, NS AS TO COOKING METHOD, NS AS TO FAT"
DRDIFDCD,21101010,"BEEF STEAK, NS AS TO COOKING METHOD, LEAN & FAT"
DRDIFDCD,21101020,"BEEF STEAK, NS AS TO COOKING METHOD, LEAN ONLY"
DRDIFDCD,21101110,"BEEF STEAK, BROILED OR BAKED, NS AS TO FAT"
DRDIFDCD,21101120,"BEEF STEAK, BROILED OR BAKED, LEAN & FAT"
DRDIFDCD,21101130,"BEEF STEAK, BROILED OR BAKED, LEAN ONLY"
DRDIFDCD,21102110,"BEEF STEAK, FRIED, NS AS TO FAT"
DRDIFDCD,21102120,"BEEF STEAK, FRIED, LEAN & FAT"
DRDIFDCD,21102130,"BEEF STEAK, FRIED, LEAN ONLY"
DRDIFDCD,21103110,"BEEF STEAK,BREADED/FLOURED,BAKED/FRIED,NS AS TO FAT"
DRDIFDCD,21103120,"BEEF STEAK, BREADED/FLOURED,BAKED/FRIED, LEAN & FAT"
DRDIFDCD,21103130,"BEEF STEAK, BREADED/FLOURED, BAKED/FRIED, LEAN ONLY"
DRDIFDCD,21104110,"BEEF STEAK, BATTERED, FRIED, NS AS TO FAT"
DRDIFDCD,21104120,"BEEF STEAK, BATTERED, FRIED, LEAN & FAT"
DRDIFDCD,21104130,"BEEF STEAK, BATTERED, FRIED, LEAN ONLY"
DRDIFDCD,21105110,"BEEF STEAK, BRAISED, NS AS TO FAT"
DRDIFDCD,21105120,"BEEF STEAK, BRAISED, LEAN & FAT"
DRDIFDCD,21105130,"BEEF STEAK, BRAISED, LEAN ONLY"
DRDIFDCD,21301000,"BEEF, OXTAILS, COOKED"
DRDIFDCD,21302000,"BEEF, NECK BONES, COOKED"
DRDIFDCD,21304000,"BEEF, SHORTRIBS, COOKED, NS AS TO FAT"
DRDIFDCD,21304110,"BEEF, SHORTRIBS, COOKED, LEAN & FAT"
DRDIFDCD,21304120,"BEEF, SHORTRIBS, COOKED, LEAN ONLY"
DRDIFDCD,21304210,"BEEF, SHORTRIBS, BBQ, W/ SAUCE, LEAN & FAT"
DRDIFDCD,21304220,"BEEF, SHORTRIBS, BBQ, W/ SAUCE, LEAN ONLY"
DRDIFDCD,21305000,"BEEF, LOW HEAD, COOKED"
DRDIFDCD,21401000,"BEEF, ROAST, ROASTED, NS AS TO FAT"
DRDIFDCD,21401110,"BEEF, ROAST, ROASTED, LEAN & FAT"
DRDIFDCD,21401120,"BEEF, ROAST, ROASTED, LEAN ONLY"
DRDIFDCD,21401400,"BEEF, ROAST, CANNED"
DRDIFDCD,21407000,"BEEF, POT ROAST, BRAISED OR BOILED, NS AS TO FAT"
DRDIFDCD,21407110,"BEEF, POT ROAST, BRAISED OR BOILED, LEAN & FAT"
DRDIFDCD,21407120,"BEEF, POT ROAST, BRAISED OR BOILED, LEAN ONLY"
DRDIFDCD,21410000,"BEEF, STEW MEAT, COOKED, NS AS TO FAT"
DRDIFDCD,21410110,"BEEF, STEW MEAT, COOKED, LEAN & FAT"
DRDIFDCD,21410120,"BEEF, STEW MEAT, COOKED, LEAN ONLY"
DRDIFDCD,21416000,"CORNED BEEF, COOKED, NS AS TO FAT"
DRDIFDCD,21416110,"CORNED BEEF, COOKED, LEAN & FAT"
DRDIFDCD,21416120,"CORNED BEEF, COOKED, LEAN ONLY"
DRDIFDCD,21416150,"CORNED BEEF, CANNED, READY TO EAT"
DRDIFDCD,21417100,"BEEF BRISKET, COOKED, NS AS TO FAT"
DRDIFDCD,21417120,"BEEF BRISKET, COOKED, LEAN ONLY"
DRDIFDCD,21420100,"BEEF, SANDWICH STEAK (FLAKED,FORMED, THINLY SLICED)"
DRDIFDCD,21500100,GROUND BEEF OR PATTY
DRDIFDCD,21500110,"GROUND BEEF,MEATBALLS, MEAT ONLY, NS AS TO REG/LEAN"
DRDIFDCD,21500200,"GROUND BEEF OR PATTY, BREADED, COOKED"
DRDIFDCD,21501000,"GROUND BEEF, REGULAR, COOKED"
DRDIFDCD,21501200,"GROUND BEEF, LEAN, COOKED"
DRDIFDCD,21501300,"GROUND BEEF, EXTRA LEAN, COOKED"
DRDIFDCD,21601000,"BEEF, BACON, COOKED"
DRDIFDCD,21601250,"BEEF, BACON, COOKED, LEAN ONLY"
DRDIFDCD,21602000,"BEEF, DRIED, CHIPPED, UNCOOKED"
DRDIFDCD,21602100,BEEF JERKY
DRDIFDCD,21603000,"BEEF, PASTRAMI (BEEF, SMOKED, SPICED)"
DRDIFDCD,21701010,"BEEF, BABY, STRAINED"
DRDIFDCD,22000100,"PORK, NS AS TO CUT, COOKED, NS AS TO FAT EATEN"
DRDIFDCD,22000120,"PORK, NS AS TO CUT, COOKED, LEAN ONLY EATEN"
DRDIFDCD,22000200,"PORK, NS AS TO CUT, FRIED, NS AS TO FAT EATEN"
DRDIFDCD,22000210,"PORK, NS AS TO CUT, FRIED, LEAN & FAT EATEN"
DRDIFDCD,22000220,"PORK, NS AS TO CUT, FRIED, LEAN ONLY EATEN"
DRDIFDCD,22000310,"PORK, NS AS TO CUT, BREADED, FRIED, FAT EATEN"
DRDIFDCD,22000320,"PORK, NS AS TO CUT, BREADED, FRIED, LEAN ONLY"
DRDIFDCD,22002000,"PORK, GROUND OR PATTY, COOKED"
DRDIFDCD,22002100,"PORK, GROUND, GROUND OR PATTY, BREADED, COOKED"
DRDIFDCD,22101000,"PORK CHOP, NS AS TO COOKING METHOD, NS AS TO FAT"
DRDIFDCD,22101020,"PORK CHOP, NS AS TO COOKING METHOD, LEAN ONLY"
DRDIFDCD,22101100,"PORK CHOP, BROILED OR BAKED, NS AS TO FAT"
DRDIFDCD,22101110,"PORK CHOP, BROILED OR BAKED, LEAN & FAT"
DRDIFDCD,22101120,"PORK CHOP, BROILED OR BAKED, LEAN ONLY"
DRDIFDCD,22101140,"PORK CHOP, BREADED, BROILED OR BAKED, LEAN & FAT"
DRDIFDCD,22101150,"PORK CHOP, BREADED, BROILED OR BAKED, LEAN ONLY"
DRDIFDCD,22101200,"PORK CHOP, FRIED, NS AS TO FAT"
DRDIFDCD,22101210,"PORK CHOP, FRIED, LEAN & FAT"
DRDIFDCD,22101220,"PORK CHOP, FRIED, LEAN ONLY"
DRDIFDCD,22101300,"PORK CHOP, BREADED, FRIED, NS AS TO FAT"
DRDIFDCD,22101310,"PORK CHOP, BREADED, FRIED, LEAN & FAT"
DRDIFDCD,22101320,"PORK CHOP, BREADED, FRIED, LEAN ONLY"
DRDIFDCD,22101400,"PORK CHOP, BATTERED, FRIED, NS AS TO FAT"
DRDIFDCD,22101410,"PORK CHOP, BATTERED, FRIED, LEAN & FAT"
DRDIFDCD,22101420,"PORK CHOP, BATTERED, FRIED, LEAN ONLY"
DRDIFDCD,22101500,"PORK CHOP, STEWED, NS AS TO FAT EATEN"
DRDIFDCD,22101510,"PORK CHOP, STEWED, LEAN & FAT EATEN"
DRDIFDCD,22101520,"PORK CHOP, STEWED, LEAN ONLY EATEN"
DRDIFDCD,22107000,"PORK CHOP, SMOKED OR CURED, COOKED, NS AS TO FAT"
DRDIFDCD,22107010,"PORK CHOP, SMOKED OR CURED, COOKED, LEAN & FAT"
DRDIFDCD,22107020,"PORK CHOP, SMOKED OR CURED, COOKED, LEAN ONLY"
DRDIFDCD,22201000,"PORK STEAK, NS AS TO COOKING METHOD, NS AS TO FAT"
DRDIFDCD,22201020,"PORK STEAK, NS AS TO COOKING METHOD, LEAN ONLY"
DRDIFDCD,22201050,"PORK STEAK OR CUTLET, BATTERED, FRIED, NS AS TO FAT"
DRDIFDCD,22201070,"PORK STEAK OR CUTLET, BATTERED, FRIED, LEAN ONLY"
DRDIFDCD,22201100,"PORK STEAK OR CUTLET, BROILED OR BAKD, NS AS TO FAT"
DRDIFDCD,22201110,"PORK STEAK OR CUTLET, BROILED OR BAKED, LEAN & FAT"
DRDIFDCD,22201120,"PORK STEAK OR CUTLET, BROILED OR BAKED, LEAN ONLY"
DRDIFDCD,22201200,"PORK STEAK OR CUTLET, FRIED, NS AS TO FAT"
DRDIFDCD,22201210,"PORK STEAK OR CUTLET, FRIED, LEAN & FAT"
DRDIFDCD,22201220,"PORK STEAK OR CUTLET, FRIED, LEAN ONLY"
DRDIFDCD,22201410,"PORK STEAK OR CUTLET, BREADED, FRIED, LEAN & FAT"
DRDIFDCD,22201420,"PORK STEAK OR CUTLET, BREADED, FRIED, LEAN ONLY"
DRDIFDCD,22210300,"PORK, TENDERLOIN, COOKED, NS AS TO METHOD"
DRDIFDCD,22210310,"PORK, TENDERLOIN, BREADED, FRIED"
DRDIFDCD,22210350,"PORK, TENDERLOIN, BRAISED"
DRDIFDCD,22210400,"PORK, TENDERLOIN, BAKED"
DRDIFDCD,22300120,"HAM, FRIED, NS AS TO FAT"
DRDIFDCD,22300140,"HAM, FRIED, LEAN ONLY"
DRDIFDCD,22301000,"HAM, FRESH, COOKED, NS AS TO FAT"
DRDIFDCD,22301120,"HAM, FRESH, COOKED, LEAN ONLY"
DRDIFDCD,22311000,"HAM, SMOKED OR CURED, COOKED, NS AS TO FAT"
DRDIFDCD,22311010,"HAM, SMOKED OR CURED, COOKED, LEAN & FAT"
DRDIFDCD,22311020,"HAM, SMOKED OR CURED, COOKED, LEAN ONLY"
DRDIFDCD,22311450,"HAM, PROSCIUTTO"
DRDIFDCD,22311500,"HAM, SMOKED OR CURED, CANNED, NS AS TO FAT EATEN"
DRDIFDCD,22400100,"PORK ROAST, NS AS TO CUT, NS AS TO FAT"
DRDIFDCD,22400110,"PORK ROAST, NS AS TO CUT, COOKED, LEAN & FAT"
DRDIFDCD,22400120,"PORK ROAST, NS AS TO CUT, COOKED, LEAN ONLY"
DRDIFDCD,22401020,"PORK ROAST, LOIN, COOKED, LEAN ONLY"
DRDIFDCD,22411020,"PORK ROAST, SHOULDER, COOKED, LEAN ONLY"
DRDIFDCD,22421010,"PORK ROAST, SMOKED OR CURED, COOKED, LEAN & FAT"
DRDIFDCD,22421020,"PORK ROAST, SMOKED OR CURED, COOKED, LEAN ONLY"
DRDIFDCD,22501010,"BACON, CANADIAN, COOKED"
DRDIFDCD,22600100,"BACON, NS AS TO TYPE OF MEAT, COOKED"
DRDIFDCD,22600200,"PORK BACON, NS AS TO FRESH/SMOKED/CURED, COOKED"
DRDIFDCD,22601000,"PORK BACON, SMOKED OR CURED, COOKED"
DRDIFDCD,22601020,"PORK BACON, SMOKED OR CURED, COOKED, LEAN ONLY"
DRDIFDCD,22602010,"PORK BACON, SMOKED OR CURED, LOWER SODIUM"
DRDIFDCD,22605010,"BACON, FORMED, LEAN MEAT ADDED, COOKED"
DRDIFDCD,22621000,"SALT PORK, COOKED"
DRDIFDCD,22621100,"FAT BACK, COOKED (INCLUDE HOG JOWL)"
DRDIFDCD,22701000,"PORK, SPARERIBS, COOKED, NS AS TO FAT EATEN"
DRDIFDCD,22701010,"PORK, SPARERIBS, COOKED, LEAN & FAT"
DRDIFDCD,22701020,"PORK, SPARERIBS, COOKED, LEAN ONLY"
DRDIFDCD,22701030,"PORK, SPARERIBS, BBQ, W/ SAUCE, NS FAT EATEN"
DRDIFDCD,22701040,"PORK, SPARERIBS, BBQ, W/ SAUCE, LEAN & FAT EATEN"
DRDIFDCD,22701050,"PORK, SPARERIBS, BBQ, W/ SAUCE, LEAN ONLY EATEN"
DRDIFDCD,22705010,"PORK, EARS, TAIL, HEAD, SNOUT, MISC PARTS, COOKED"
DRDIFDCD,22706010,"PORK, NECK BONES, COOKED"
DRDIFDCD,22707010,"PORK, PIG'S FEET, COOKED"
DRDIFDCD,22708010,"PORK, PIG'S HOCKS, COOKED"
DRDIFDCD,22709010,"PORK SKIN, RINDS, DEEP-FRIED"
DRDIFDCD,22709110,"PORK SKIN, BOILED"
DRDIFDCD,22810010,"HAM, BABY, STRAINED"
DRDIFDCD,22820000,"MEAT STICK, BABY FOOD"
DRDIFDCD,23000100,"LAMB, NS AS TO CUT, COOKED"
DRDIFDCD,23101010,"LAMB CHOP, NS AS TO CUT, COOKED, LEAN & FAT"
DRDIFDCD,23101020,"LAMB CHOP, NS AS TO CUT, COOKED, LEAN ONLY"
DRDIFDCD,23104000,"LAMB, LOIN CHOP, COOKED, NS AS TO FAT"
DRDIFDCD,23104020,"LAMB, LOIN CHOP, COOKED, LEAN ONLY"
DRDIFDCD,23120100,"LAMB, ROAST, COOKED, NS AS TO FAT EATEN"
DRDIFDCD,23120110,"LAMB, ROAST, COOKED, LEAN & FAT EATEN"
DRDIFDCD,23120120,"LAMB, ROAST, COOKED, LEAN ONLY EATEN"
DRDIFDCD,23132000,"LAMB, GROUND OR PATTY, COOKED"
DRDIFDCD,23150100,"GOAT, BOILED"
DRDIFDCD,23150200,"GOAT, FRIED"
DRDIFDCD,23150250,"GOAT, BAKED"
DRDIFDCD,23150270,"GOAT HEAD, COOKED"
DRDIFDCD,23200100,"VEAL, COOKED, NS AS TO CUT & FAT"
DRDIFDCD,23203030,"VEAL CHOP, FRIED, LEAN ONLY"
DRDIFDCD,23203120,"VEAL CHOP, BROILED, LEAN ONLY"
DRDIFDCD,23204220,"VEAL CUTLET OR STEAK, BROILED, LEAN ONLY"
DRDIFDCD,23205030,"VEAL CUTLET OR STEAK, FRIED, LEAN ONLY"
DRDIFDCD,23321000,"VENISON/DEER, NFS"
DRDIFDCD,23321100,"VENISON/DEER, ROASTED (INCLUDE ROAST ANTELOPE)"
DRDIFDCD,23321200,"VENISON/DEER STEAK, COOKED, NS AS TO METHOD"
DRDIFDCD,23322100,DEER BOLOGNA
DRDIFDCD,23322400,"VENISON/DEER, STEWED"
DRDIFDCD,23323100,"MOOSE, COOKED"
DRDIFDCD,24100000,"CHICKEN, BONELESS, NS AS TO PART, METHOD, SKIN"
DRDIFDCD,24100020,"CHICKEN, BONELESS, NS PART, METHOD, W/O SKIN"
DRDIFDCD,24101000,"CHICKEN, BONELESS, BROILED, NS PART, NS SKIN"
DRDIFDCD,24101020,"CHICKEN, BONELESS, BROILED, NS PART, W/O SKIN"
DRDIFDCD,24102000,"CHICKEN, BONELESS, ROASTED, NS SKIN, NS PART"
DRDIFDCD,24102020,"CHICKEN, BONELESS, ROASTED, NS PART, W/O SKIN"
DRDIFDCD,24103000,"CHICKEN, BONELESS, STEWED, NS SKIN, NS PART"
DRDIFDCD,24103020,"CHICKEN, BONELESS, STEWED, NS PART, W/O SKIN"
DRDIFDCD,24104000,"CHICKEN, BONELESS, FRIED, NO COAT, NS SKIN, NS PART"
DRDIFDCD,24104020,"CHICKEN, BONELESS, FRIED, NO COATING, W/O SKIN"
DRDIFDCD,24105000,"CHICKEN, BONELESS, FLOURED, BAKED/FRIED, NS SKIN"
DRDIFDCD,24105010,"CHICKEN, BONELESS, FLOURED, BAKED/FRIED, W/ SKIN"
DRDIFDCD,24106000,"CHICKEN, BONELESS, BREADED, BAKED/FRIED, NS SKIN"
DRDIFDCD,24106010,"CHICKEN, BONELESS, BREADED, BAKED/FRIED, W/ SKIN"
DRDIFDCD,24106040,"CHICKEN,BONELESS,BREADD,BAKD/FRIED,W/O SKIN,NS COAT"
DRDIFDCD,24106050,"CHICKEN,BONELESS,BREADD,BAKED/FRIED,W/O SKIN,W/COAT"
DRDIFDCD,24107000,"CHICKEN, BONELESS, BATTERED, FRIED, NS AS TO SKIN"
DRDIFDCD,24107010,"CHICKEN, BONELESS, BATTERED, FRIED, W/ SKIN"
DRDIFDCD,24107020,"CHICKEN, BONELESS, BATTERED, FRIED, W/O SKIN"
DRDIFDCD,24110000,"CHICKEN, W/ BONE, NFS"
DRDIFDCD,24112010,"CHICKEN, W/ BONE, NS AS TO PART, ROASTED, W/ SKIN"
DRDIFDCD,24116020,"CHICKEN,W/BONE,NS PART,BREADED,BAKD/FRIED, W/O SKIN"
DRDIFDCD,24120100,"CHICKEN, BREAST, NFS"
DRDIFDCD,24120110,"CHICKEN, BREAST, NS AS TO COOKING METHOD, W/SKIN"
DRDIFDCD,24120120,"CHICKEN, BREAST, NS AS TO COOKING METHOD, W/O SKIN"
DRDIFDCD,24121100,"CHICKEN, BREAST, BROILED, NS AS TO SKIN"
DRDIFDCD,24121110,"CHICKEN, BREAST, BROILED, W/SKIN"
DRDIFDCD,24121120,"CHICKEN, BREAST, BROILED, W/O SKIN"
DRDIFDCD,24122100,"CHICKEN, BREAST, ROASTED, NS AS TO SKIN"
DRDIFDCD,24122110,"CHICKEN, BREAST, ROASTED, W/ SKIN"
DRDIFDCD,24122120,"CHICKEN, BREAST, ROASTED, W/O SKIN"
DRDIFDCD,24123100,"CHICKEN, BREAST, STEWED, NS AS TO SKIN"
DRDIFDCD,24123120,"CHICKEN, BREAST, STEWED, W/O SKIN"
DRDIFDCD,24124100,"CHICKEN, BREAST, FRIED, NO COATING, NS AS TO SKIN"
DRDIFDCD,24124110,"CHICKEN, BREAST, FRIED, NO COATING, W/ SKIN"
DRDIFDCD,24124120,"CHICKEN, BREAST, FRIED, NO COATING, W/O SKIN"
DRDIFDCD,24125100,"CHICKEN, BREAST, FLOURED,BAKED/FRIED, NS AS TO SKIN"
DRDIFDCD,24125110,"CHICKEN, BREAST, FLOURED, BAKED/FRIED, W/ SKIN"
DRDIFDCD,24125120,"CHICKEN, BREAST, FLOURED, BAKED/FRIED, W/O SKIN"
DRDIFDCD,24125140,"CHICKEN,BREAST,FLOURED,BAKED/FRIED,W/O SKIN,NS COAT"
DRDIFDCD,24126100,"CHICKEN, BREAST, BREADED,BAKED/FRIED, NS AS TO SKIN"
DRDIFDCD,24126110,"CHICKEN, BREAST, BREADED, BAKED/FRIED, W/ SKIN"
DRDIFDCD,24126120,"CHICKEN, BREAST, BREADED, BAKED/FRIED, W/O SKIN"
DRDIFDCD,24126150,"CHICKEN,BREAST,BREADED,BAKED/FRIED, SKINLESS,W/COAT"
DRDIFDCD,24126160,"CHICKEN,BREAST,BREADED,BAKED/FRIED,W/O SKIN,NO COAT"
DRDIFDCD,24127100,"CHICKEN, BREAST, BATTERED, FRIED, NS AS TO SKIN"
DRDIFDCD,24127110,"CHICKEN, BREAST, BATTERED, FRIED, W/ SKIN"
DRDIFDCD,24127120,"CHICKEN, BREAST, BATTERED, FRIED, W/O SKIN"
DRDIFDCD,24127140,"CHICKEN,BREAST,SKINLESS,BATTERED,FRIED,NS COAT EAT"
DRDIFDCD,24127150,"CHICKEN,BREAST,BATTERED,FRIED,SKINLESS,W/ COATING"
DRDIFDCD,24130200,"CHICKEN, LEG, NFS"
DRDIFDCD,24130210,"CHICKEN, LEG, NS AS TO COOKING METHOD, W/ SKIN"
DRDIFDCD,24130220,"CHICKEN, LEG, NS AS TO COOKING METHOD, W/O SKIN"
DRDIFDCD,24131200,"CHICKEN, LEG, BROILED, NS AS TO SKIN"
DRDIFDCD,24131210,"CHICKEN, LEG, BROILED, W/ SKIN"
DRDIFDCD,24131220,"CHICKEN, LEG, BROILED, W/O SKIN"
DRDIFDCD,24132200,"CHICKEN, LEG, ROASTED, NS AS TO SKIN"
DRDIFDCD,24132210,"CHICKEN, LEG, ROASTED, W/SKIN"
DRDIFDCD,24132220,"CHICKEN, LEG, ROASTED, W/O SKIN"
DRDIFDCD,24133210,"CHICKEN, LEG, STEWED, W/ SKIN"
DRDIFDCD,24133220,"CHICKEN, LEG, STEWED, W/O SKIN"
DRDIFDCD,24134200,"CHICKEN, LEG, FRIED, NO COATING, NS AS TO SKIN"
DRDIFDCD,24134210,"CHICKEN, LEG, FRIED, NO COATING, W/ SKIN"
DRDIFDCD,24134220,"CHICKEN, LEG, FRIED, NO COATING, W/O SKIN"
DRDIFDCD,24135200,"CHICKEN, LEG, FLOURED, BAKED/FRIED, NS AS TO SKIN"
DRDIFDCD,24135210,"CHICKEN, LEG, FLOURED, BAKED/FRIED, W/ SKIN"
DRDIFDCD,24135220,"CHICKEN, LEG, FLOURED, BAKED/FRIED, W/O SKIN"
DRDIFDCD,24136210,"CHICKEN, LEG, BREADED, BAKED/FRIED, W/ SKIN"
DRDIFDCD,24137210,"CHICKEN, LEG, BATTERED, FRIED, W/ SKIN"
DRDIFDCD,24137220,"CHICKEN, LEG, BATTERED, FRIED, W/O SKIN"
DRDIFDCD,24140200,"CHICKEN, DRUMSTICK, NFS"
DRDIFDCD,24140210,"CHICKEN, DRUMSTICK, NS AS TO COOKING METHOD,W/ SKIN"
DRDIFDCD,24140220,"CHICKEN, DRUMSTICK, NS COOKING METHOD, W/O SKIN"
DRDIFDCD,24141200,"CHICKEN, DRUMSTICK, BROILED, NS AS TO SKIN"
DRDIFDCD,24141210,"CHICKEN, DRUMSTICK, BROILED, W/ SKIN"
DRDIFDCD,24141220,"CHICKEN, DRUMSTICK, BROILED, W/O SKIN"
